source,target,no_of_reports_coauthored,no_of_srrs_coauthored,no_of_psrs_coauthored,percent_srrs
15846042600,6603757100,1.0,0.0,1.0,0.0
15846042600,7004443355,1.0,0.0,1.0,0.0
15846042600,7006356584,1.0,0.0,1.0,0.0
15846042600,8613630300,1.0,0.0,1.0,0.0
15846042600,12770760700,1.0,0.0,1.0,0.0
15846042600,26635679700,1.0,0.0,1.0,0.0
15846042600,56108327800,1.0,0.0,1.0,0.0
15846042600,56803239300,1.0,0.0,1.0,0.0
15922789600,6602516103,1.0,0.0,1.0,0.0
15922789600,6602559325,1.0,0.0,1.0,0.0
15922789600,6701740880,1.0,0.0,1.0,0.0
15922789600,7003991086,1.0,0.0,1.0,0.0
15922789600,7005959363,1.0,0.0,1.0,0.0
15922789600,7006183801,1.0,0.0,1.0,0.0
15922789600,7202449617,1.0,0.0,1.0,0.0
15922789600,7402449340,1.0,0.0,1.0,0.0
15922789600,15081828500,1.0,0.0,1.0,0.0
15922789600,23668653100,1.0,0.0,1.0,0.0
15922789600,56188548100,1.0,0.0,1.0,0.0
15922789600,56188729800,1.0,0.0,1.0,0.0
15925796600,6506056250,1.0,0.0,1.0,0.0
15925796600,7003284391,1.0,0.0,1.0,0.0
15925796600,7004357169,1.0,0.0,1.0,0.0
15925796600,7005276015,1.0,0.0,1.0,0.0
15925796600,7006277430,1.0,0.0,1.0,0.0
15925796600,7101648907,1.0,0.0,1.0,0.0
15925796600,8933947800,1.0,0.0,1.0,0.0
15925796600,35264935900,1.0,0.0,1.0,0.0
15925796600,54392038500,1.0,0.0,1.0,0.0
15925796600,56634706900,1.0,0.0,1.0,0.0
15925796600,56828923400,1.0,0.0,1.0,0.0
15925796600,56829188100,1.0,0.0,1.0,0.0
15925796600,57110161200,1.0,0.0,1.0,0.0
15925796600,57216506722,1.0,0.0,1.0,0.0
15926457000,7101932751,1.0,1.0,0.0,1.0
15926457000,8858216200,1.0,1.0,0.0,1.0
15926457000,54394130400,1.0,1.0,0.0,1.0
15926457000,55937151900,1.0,1.0,0.0,1.0
15926457000,56719775400,1.0,1.0,0.0,1.0
16021401600,7006718584,1.0,0.0,1.0,0.0
16021401600,15766080500,1.0,0.0,1.0,0.0
16021401600,25640020400,1.0,0.0,1.0,0.0
16021401600,35307834100,1.0,0.0,1.0,0.0
16021401600,35483866800,1.0,0.0,1.0,0.0
16022004600,7201799357,1.0,0.0,1.0,0.0
16022004600,15752770000,1.0,0.0,1.0,0.0
16022004600,55377832200,1.0,0.0,1.0,0.0
16022004600,55574194884,1.0,0.0,1.0,0.0
16022004600,56007614600,1.0,0.0,1.0,0.0
16022004600,56921353200,1.0,0.0,1.0,0.0
16022004600,56922193500,1.0,0.0,1.0,0.0
16022269200,7003393363,1.0,0.0,1.0,0.0
16022269200,35228434200,1.0,0.0,1.0,0.0
16022269200,53875002100,1.0,0.0,1.0,0.0
16022269200,55362303900,1.0,0.0,1.0,0.0
16022269200,55362616400,1.0,0.0,1.0,0.0
16022269200,56023957400,1.0,0.0,1.0,0.0
16022269200,57196781465,1.0,0.0,1.0,0.0
16028169200,6506744848,1.0,0.0,1.0,0.0
16028169200,15749791900,1.0,0.0,1.0,0.0
16028169200,55555239900,1.0,0.0,1.0,0.0
16028169200,57195451002,1.0,0.0,1.0,0.0
16030281000,9242927300,1.0,0.0,1.0,0.0
16030281000,14919668900,1.0,0.0,1.0,0.0
16030281000,23100160400,1.0,0.0,1.0,0.0
16030281000,23392797700,1.0,0.0,1.0,0.0
16030281000,23393704700,1.0,0.0,1.0,0.0
16030281000,27367766300,1.0,0.0,1.0,0.0
16030281000,34770669100,1.0,0.0,1.0,0.0
16030281000,35811072600,1.0,0.0,1.0,0.0
16030281000,55674778200,1.0,0.0,1.0,0.0
16030281000,55675021000,1.0,0.0,1.0,0.0
16030281000,55759209100,1.0,0.0,1.0,0.0
16030281000,57202542181,1.0,0.0,1.0,0.0
16040780600,6701797233,1.0,0.0,1.0,0.0
16040780600,7003945728,1.0,0.0,1.0,0.0
16040780600,7006393119,1.0,0.0,1.0,0.0
16040780600,7102817938,1.0,0.0,1.0,0.0
16040780600,22136463100,1.0,0.0,1.0,0.0
16040780600,23493565500,1.0,0.0,1.0,0.0
16042661700,7201608975,1.0,0.0,1.0,0.0
16042661700,7202122671,1.0,0.0,1.0,0.0
16042661700,35518345000,1.0,0.0,1.0,0.0
16042661700,57211155166,1.0,0.0,1.0,0.0
16068697800,7402621724,1.0,0.0,1.0,0.0
16068697800,7403258424,1.0,0.0,1.0,0.0
16068697800,7404816518,1.0,0.0,1.0,0.0
16068697800,55584801482,1.0,0.0,1.0,0.0
16070563000,56264750100,1.0,0.0,1.0,0.0
16149153500,6603323147,1.0,0.0,1.0,0.0
16149153500,6701702126,1.0,0.0,1.0,0.0
16149153500,7004877586,1.0,0.0,1.0,0.0
16149153500,7005371076,1.0,0.0,1.0,0.0
16149153500,7101756037,1.0,0.0,1.0,0.0
16149153500,7202113897,1.0,0.0,1.0,0.0
16149153500,9940645100,1.0,0.0,1.0,0.0
16149153500,35240009300,1.0,0.0,1.0,0.0
16149153500,35426378300,1.0,0.0,1.0,0.0
16149153500,55130412600,1.0,0.0,1.0,0.0
16149153500,55342239400,1.0,0.0,1.0,0.0
16149153500,55544434700,1.0,0.0,1.0,0.0
16149153500,56438421900,1.0,0.0,1.0,0.0
16149153500,57190045369,1.0,0.0,1.0,0.0
16149153500,57193557208,1.0,0.0,1.0,0.0
16149153500,57202560550,1.0,0.0,1.0,0.0
16149153500,57212975141,1.0,0.0,1.0,0.0
16171284300,7004073151,1.0,0.0,1.0,0.0
16171284300,7202401788,1.0,0.0,1.0,0.0
16171284300,55619310551,1.0,0.0,1.0,0.0
16171284300,57198344854,1.0,0.0,1.0,0.0
16204505100,7004197718,1.0,0.0,1.0,0.0
16204505100,7005157028,1.0,0.0,1.0,0.0
16204505100,7201708494,1.0,0.0,1.0,0.0
16204505100,55908711000,1.0,0.0,1.0,0.0
16229631000,24778918500,1.0,1.0,0.0,1.0
16229631000,36886312000,1.0,1.0,0.0,1.0
16229631000,55486699800,1.0,1.0,0.0,1.0
16229631000,55735387800,1.0,1.0,0.0,1.0
16229631000,56312494600,1.0,1.0,0.0,1.0
16229631000,56652240300,1.0,1.0,0.0,1.0
16229631000,57201386464,1.0,1.0,0.0,1.0
16232184700,6602536089,1.0,0.0,1.0,0.0
16232184700,7006049399,1.0,0.0,1.0,0.0
16232184700,7101801762,1.0,0.0,1.0,0.0
16232184700,7102326291,1.0,0.0,1.0,0.0
16232184700,7102452820,1.0,0.0,1.0,0.0
16232184700,7201493723,1.0,0.0,1.0,0.0
16232184700,7202297218,1.0,0.0,1.0,0.0
16232184700,7402636617,1.0,0.0,1.0,0.0
16232184700,14028415700,1.0,0.0,1.0,0.0
16232184700,18438689500,1.0,0.0,1.0,0.0
16232184700,24539320200,1.0,0.0,1.0,0.0
16232184700,24780732400,1.0,0.0,1.0,0.0
16232184700,35586601000,1.0,0.0,1.0,0.0
16232184700,55080933900,1.0,0.0,1.0,0.0
16232184700,55150191800,1.0,0.0,1.0,0.0
16232184700,57197137092,1.0,0.0,1.0,0.0
16232184700,57208255541,1.0,0.0,1.0,0.0
16232184700,57211284405,1.0,0.0,1.0,0.0
16239385100,7007149429,1.0,0.0,1.0,0.0
16239385100,7401634068,1.0,0.0,1.0,0.0
16239385100,7402506038,1.0,0.0,1.0,0.0
16239385100,16549610100,1.0,0.0,1.0,0.0
16239385100,35373878900,1.0,0.0,1.0,0.0
16239385100,56769338600,1.0,0.0,1.0,0.0
16241692800,6504175075,1.0,0.0,1.0,0.0
16241692800,7006267004,1.0,0.0,1.0,0.0
16241692800,9745501800,1.0,0.0,1.0,0.0
16241692800,36704030400,1.0,0.0,1.0,0.0
16241692800,41261351000,1.0,0.0,1.0,0.0
16241692800,44361266500,1.0,0.0,1.0,0.0
16241692800,55556128200,1.0,0.0,1.0,0.0
16241692800,55893202000,1.0,0.0,1.0,0.0
16241692800,56533575100,1.0,0.0,1.0,0.0
16241692800,56533964300,1.0,0.0,1.0,0.0
16241692800,56534115900,1.0,0.0,1.0,0.0
16245996800,7006595568,1.0,0.0,1.0,0.0
16245996800,8146533300,1.0,0.0,1.0,0.0
16245996800,35795528200,1.0,0.0,1.0,0.0
16245996800,35875266800,1.0,0.0,1.0,0.0
16246941600,7403932138,1.0,0.0,1.0,0.0
16246941600,24491570700,1.0,0.0,1.0,0.0
16246941600,25029776100,1.0,0.0,1.0,0.0
16246941600,55276486800,1.0,0.0,1.0,0.0
16246941600,56984638400,1.0,0.0,1.0,0.0
16300969400,6507562219,1.0,1.0,0.0,1.0
16300969400,6602111727,1.0,1.0,0.0,1.0
16300969400,26533839900,1.0,1.0,0.0,1.0
16300969400,54885338400,1.0,1.0,0.0,1.0
16300969400,56769973600,1.0,1.0,0.0,1.0
16316171000,6506749276,1.0,0.0,1.0,0.0
16316171000,27067659600,1.0,0.0,1.0,0.0
16316171000,35240603700,1.0,0.0,1.0,0.0
16319800000,6603945248,1.0,0.0,1.0,0.0
16319800000,8621142900,1.0,0.0,1.0,0.0
16319800000,12546002300,1.0,0.0,1.0,0.0
16319800000,14621598600,1.0,0.0,1.0,0.0
16319800000,39162021100,1.0,0.0,1.0,0.0
16319800000,57223121546,1.0,0.0,1.0,0.0
16418053600,7102840168,1.0,0.0,1.0,0.0
16418053600,14045669500,1.0,0.0,1.0,0.0
16418053600,24721244300,1.0,0.0,1.0,0.0
16418053600,25654890100,1.0,0.0,1.0,0.0
16418053600,36805540300,1.0,0.0,1.0,0.0
16418053600,36832753400,1.0,0.0,1.0,0.0
16418053600,55120971000,1.0,0.0,1.0,0.0
16418053600,57215035622,1.0,0.0,1.0,0.0
16426042900,6603448009,1.0,0.0,1.0,0.0
16426042900,7004255911,1.0,0.0,1.0,0.0
16426042900,7202080670,1.0,0.0,1.0,0.0
16426042900,56542937000,1.0,0.0,1.0,0.0
16444162500,7102497294,1.0,1.0,0.0,1.0
16444162500,14833384000,1.0,1.0,0.0,1.0
16444162500,45761309400,1.0,1.0,0.0,1.0
16444162500,55924691100,1.0,1.0,0.0,1.0
16445186300,7003636771,1.0,0.0,1.0,0.0
16445186300,7404273451,1.0,0.0,1.0,0.0
16445186300,7801372607,1.0,0.0,1.0,0.0
16445186300,36193880600,1.0,0.0,1.0,0.0
16445186300,54685405700,1.0,0.0,1.0,0.0
16445186300,54922694200,1.0,0.0,1.0,0.0
16445186300,54924318600,1.0,0.0,1.0,0.0
16445186300,54924356100,1.0,0.0,1.0,0.0
16445186300,54924585200,1.0,0.0,1.0,0.0
16445186300,54925634300,1.0,0.0,1.0,0.0
16445186300,55492307700,1.0,0.0,1.0,0.0
16445186300,56478082500,1.0,0.0,1.0,0.0
16469549300,7004722178,1.0,0.0,1.0,0.0
16469549300,7005497794,1.0,0.0,1.0,0.0
16469549300,7006716124,1.0,0.0,1.0,0.0
16469549300,7007088639,1.0,0.0,1.0,0.0
16469549300,7102671647,1.0,0.0,1.0,0.0
16469549300,7403333811,1.0,0.0,1.0,0.0
16469549300,24822008800,1.0,0.0,1.0,0.0
16479975500,6602989160,1.0,0.0,1.0,0.0
16479975500,6603019268,1.0,0.0,1.0,0.0
16479975500,6603317348,1.0,0.0,1.0,0.0
16479975500,7004463675,1.0,0.0,1.0,0.0
16479975500,7005866079,1.0,0.0,1.0,0.0
16479975500,7201620912,1.0,0.0,1.0,0.0
16479975500,8317301600,1.0,0.0,1.0,0.0
16479975500,15042811000,1.0,0.0,1.0,0.0
16479975500,35182435900,1.0,0.0,1.0,0.0
16479975500,36065493500,1.0,0.0,1.0,0.0
16479975500,55438331200,1.0,0.0,1.0,0.0
16479975500,56410173000,1.0,0.0,1.0,0.0
16479975500,57202723913,1.0,0.0,1.0,0.0
16506514000,6505559523,1.0,0.0,1.0,0.0
16506514000,13906388300,1.0,0.0,1.0,0.0
16506514000,26039262100,1.0,0.0,1.0,0.0
16506514000,54931993000,1.0,0.0,1.0,0.0
16506514000,55630559800,1.0,0.0,1.0,0.0
16506514000,55880378600,1.0,0.0,1.0,0.0
16506514000,55908065200,1.0,0.0,1.0,0.0
16506514000,57219085254,1.0,0.0,1.0,0.0
16549610100,6602989482,1.0,0.0,1.0,0.0
16549610100,7007149429,1.0,0.0,1.0,0.0
16549610100,7102010282,1.0,0.0,1.0,0.0
16549610100,7401634068,1.0,0.0,1.0,0.0
16549610100,7402506038,2.0,0.0,2.0,0.0
16549610100,16239385100,1.0,0.0,1.0,0.0
16549610100,35371747900,1.0,0.0,1.0,0.0
16549610100,35373878900,1.0,0.0,1.0,0.0
16549610100,56769338600,2.0,0.0,2.0,0.0
16639445800,6506190520,1.0,0.0,1.0,0.0
16639445800,36544774200,1.0,0.0,1.0,0.0
16639445800,57189001353,1.0,0.0,1.0,0.0
16639445800,57216229536,1.0,0.0,1.0,0.0
16678283500,6504821367,1.0,0.0,1.0,0.0
16678283500,6602731256,1.0,0.0,1.0,0.0
16678283500,7101707081,1.0,0.0,1.0,0.0
16678283500,14829316900,1.0,0.0,1.0,0.0
16678283500,24463645200,1.0,0.0,1.0,0.0
16678283500,54413002300,1.0,0.0,1.0,0.0
16678283500,55752607500,1.0,0.0,1.0,0.0
16678283500,56053846000,1.0,0.0,1.0,0.0
16678283500,57076829800,1.0,0.0,1.0,0.0
16678283500,57076856700,1.0,0.0,1.0,0.0
16678283500,57076892900,1.0,0.0,1.0,0.0
16678283500,57076937600,1.0,0.0,1.0,0.0
16678283500,57076938400,1.0,0.0,1.0,0.0
16678283500,57076983900,1.0,0.0,1.0,0.0
16678283500,57077018300,1.0,0.0,1.0,0.0
16744407200,6506485825,1.0,0.0,1.0,0.0
16744407200,6603397458,1.0,0.0,1.0,0.0
16744407200,7004926839,1.0,0.0,1.0,0.0
16744407200,7103153350,1.0,0.0,1.0,0.0
16744407200,10440188500,1.0,0.0,1.0,0.0
16744407200,25223786500,1.0,0.0,1.0,0.0
16744407200,53164951800,1.0,0.0,1.0,0.0
17134923200,6603854036,1.0,0.0,1.0,0.0
17134923200,7201799673,1.0,0.0,1.0,0.0
17134923200,7202842593,1.0,0.0,1.0,0.0
17134923200,34871467900,1.0,0.0,1.0,0.0
17343946100,7004006411,1.0,0.0,1.0,0.0
17343946100,7004884514,2.0,1.0,1.0,0.5
17343946100,7006191523,2.0,1.0,1.0,0.5
17343946100,15069543200,2.0,1.0,1.0,0.5
17343946100,55933747600,1.0,0.0,1.0,0.0
17343946100,56685782700,2.0,1.0,1.0,0.5
17343946100,57189572584,1.0,0.0,1.0,0.0
17343946100,57189577482,1.0,0.0,1.0,0.0
17343946100,57189582117,1.0,0.0,1.0,0.0
17343946100,57193844055,1.0,0.0,1.0,0.0
17343946100,57215031306,1.0,0.0,1.0,0.0
17736796100,6603887734,1.0,0.0,1.0,0.0
17736796100,7006145162,1.0,0.0,1.0,0.0
17736796100,7006562293,1.0,0.0,1.0,0.0
17736796100,7201471000,1.0,0.0,1.0,0.0
17736796100,18838665300,1.0,0.0,1.0,0.0
17736796100,37043016300,1.0,0.0,1.0,0.0
17736796100,55456267300,1.0,0.0,1.0,0.0
17736796100,57196652260,1.0,0.0,1.0,0.0
17736796100,57213348748,1.0,0.0,1.0,0.0
18438518400,7203060134,1.0,0.0,1.0,0.0
18438518400,7401444761,1.0,0.0,1.0,0.0
18438518400,14827896800,1.0,0.0,1.0,0.0
18438518400,22978435300,1.0,0.0,1.0,0.0
18438518400,23992772800,1.0,0.0,1.0,0.0
18438518400,24170989500,1.0,0.0,1.0,0.0
18438518400,35460420800,1.0,0.0,1.0,0.0
18438689500,6602536089,1.0,0.0,1.0,0.0
18438689500,7006049399,1.0,0.0,1.0,0.0
18438689500,7101801762,1.0,0.0,1.0,0.0
18438689500,7102326291,1.0,0.0,1.0,0.0
18438689500,7102452820,1.0,0.0,1.0,0.0
18438689500,7201493723,1.0,0.0,1.0,0.0
18438689500,7202297218,1.0,0.0,1.0,0.0
18438689500,7402636617,1.0,0.0,1.0,0.0
18438689500,14028415700,1.0,0.0,1.0,0.0
18438689500,16232184700,1.0,0.0,1.0,0.0
18438689500,24539320200,1.0,0.0,1.0,0.0
18438689500,24780732400,1.0,0.0,1.0,0.0
18438689500,35586601000,1.0,0.0,1.0,0.0
18438689500,55080933900,1.0,0.0,1.0,0.0
18438689500,55150191800,1.0,0.0,1.0,0.0
18438689500,57197137092,1.0,0.0,1.0,0.0
18438689500,57208255541,1.0,0.0,1.0,0.0
18438689500,57211284405,1.0,0.0,1.0,0.0
18635134900,7005899067,1.0,0.0,1.0,0.0
18635134900,7006102085,1.0,0.0,1.0,0.0
18635134900,7404758236,1.0,0.0,1.0,0.0
18635134900,8917355800,1.0,0.0,1.0,0.0
18635134900,55666438900,1.0,0.0,1.0,0.0
18838665300,6603887734,1.0,0.0,1.0,0.0
18838665300,7006145162,1.0,0.0,1.0,0.0
18838665300,7006562293,1.0,0.0,1.0,0.0
18838665300,7201471000,1.0,0.0,1.0,0.0
18838665300,17736796100,1.0,0.0,1.0,0.0
18838665300,37043016300,1.0,0.0,1.0,0.0
18838665300,55456267300,1.0,0.0,1.0,0.0
18838665300,57196652260,1.0,0.0,1.0,0.0
18838665300,57213348748,1.0,0.0,1.0,0.0
19034106700,6504831020,1.0,0.0,1.0,0.0
19034106700,6603960588,1.0,0.0,1.0,0.0
19034106700,7005868666,1.0,0.0,1.0,0.0
19034106700,7006031601,1.0,0.0,1.0,0.0
19034106700,7403580295,1.0,0.0,1.0,0.0
19034106700,7404528724,1.0,0.0,1.0,0.0
19034106700,8450588300,1.0,0.0,1.0,0.0
19034106700,14049094900,1.0,0.0,1.0,0.0
19034106700,23033344500,1.0,0.0,1.0,0.0
19034106700,34769470700,1.0,0.0,1.0,0.0
19034106700,35769579700,1.0,0.0,1.0,0.0
19034106700,56409226300,1.0,0.0,1.0,0.0
19034106700,57193453048,1.0,0.0,1.0,0.0
19134045200,7003815544,1.0,0.0,1.0,0.0
19134045200,7006441240,2.0,0.0,2.0,0.0
19134045200,36082368500,2.0,0.0,2.0,0.0
19134045200,51565710600,2.0,0.0,2.0,0.0
19134045200,55437101600,1.0,0.0,1.0,0.0
19233498500,6602956669,1.0,0.0,1.0,0.0
19233498500,7003398143,1.0,0.0,1.0,0.0
19233498500,7006568819,1.0,0.0,1.0,0.0
19233498500,25723459800,1.0,0.0,1.0,0.0
19233498500,35184950300,1.0,0.0,1.0,0.0
19233498500,35318439700,1.0,0.0,1.0,0.0
19233498500,35552192300,1.0,0.0,1.0,0.0
19233498500,36954033000,1.0,0.0,1.0,0.0
19233498500,39362480500,1.0,0.0,1.0,0.0
19233498500,56019679500,1.0,0.0,1.0,0.0
19233498500,56019843100,1.0,0.0,1.0,0.0
19934426500,6701347101,1.0,0.0,1.0,0.0
19934426500,7005778369,1.0,0.0,1.0,0.0
19934426500,7006567237,1.0,0.0,1.0,0.0
19934426500,36865688500,1.0,0.0,1.0,0.0
19934426500,55926700500,1.0,0.0,1.0,0.0
20436264300,6602819769,1.0,0.0,1.0,0.0
20436264300,6701581461,1.0,0.0,1.0,0.0
20436264300,7004235106,2.0,0.0,2.0,0.0
20436264300,7005117230,2.0,0.0,2.0,0.0
20436264300,7005683907,1.0,0.0,1.0,0.0
20436264300,8547934300,1.0,0.0,1.0,0.0
20436264300,15044606400,2.0,0.0,2.0,0.0
20436264300,20436475600,2.0,0.0,2.0,0.0
20436475600,6602819769,1.0,0.0,1.0,0.0
20436475600,6701581461,1.0,0.0,1.0,0.0
20436475600,7004235106,2.0,0.0,2.0,0.0
20436475600,7005117230,2.0,0.0,2.0,0.0
20436475600,7005683907,1.0,0.0,1.0,0.0
20436475600,8547934300,1.0,0.0,1.0,0.0
20436475600,15044606400,2.0,0.0,2.0,0.0
20436475600,20436264300,2.0,0.0,2.0,0.0
20734692400,7004048383,1.0,0.0,1.0,0.0
20734692400,7005479262,1.0,0.0,1.0,0.0
20734692400,7102709050,1.0,0.0,1.0,0.0
20734692400,7202269248,1.0,0.0,1.0,0.0
20734692400,7403496744,1.0,0.0,1.0,0.0
20734772100,8428966600,1.0,0.0,1.0,0.0
20734772100,10439690300,1.0,0.0,1.0,0.0
20734772100,24831624900,1.0,0.0,1.0,0.0
20734772100,25321050700,1.0,0.0,1.0,0.0
20734772100,56134520500,1.0,0.0,1.0,0.0
20834576800,7003555693,1.0,0.0,1.0,0.0
20834576800,7004609106,1.0,0.0,1.0,0.0
20834576800,7005516628,1.0,0.0,1.0,0.0
20834576800,7201399445,1.0,0.0,1.0,0.0
20834576800,55455220100,1.0,0.0,1.0,0.0
20834576800,56472426600,1.0,0.0,1.0,0.0
21734345600,6602385251,1.0,1.0,0.0,1.0
21734345600,14016488400,1.0,1.0,0.0,1.0
21734345600,56218826200,1.0,1.0,0.0,1.0
21734345600,57205168661,1.0,1.0,0.0,1.0
21734345600,57327765900,1.0,1.0,0.0,1.0
21741774800,24492061300,1.0,0.0,1.0,0.0
21743424700,6603827346,2.0,0.0,2.0,0.0
21743424700,6701499133,2.0,0.0,2.0,0.0
21743424700,7003475980,1.0,0.0,1.0,0.0
21743424700,7006714673,2.0,0.0,2.0,0.0
21743424700,7801556694,1.0,0.0,1.0,0.0
21743424700,9736927100,2.0,0.0,2.0,0.0
21743424700,12143557700,1.0,0.0,1.0,0.0
21743424700,21743755900,2.0,0.0,2.0,0.0
21743424700,36845148100,2.0,0.0,2.0,0.0
21743424700,56705151600,2.0,0.0,2.0,0.0
21743424700,57200247260,1.0,0.0,1.0,0.0
21743755900,6603827346,2.0,0.0,2.0,0.0
21743755900,6701499133,2.0,0.0,2.0,0.0
21743755900,7003475980,1.0,0.0,1.0,0.0
21743755900,7006714673,2.0,0.0,2.0,0.0
21743755900,7801556694,1.0,0.0,1.0,0.0
21743755900,9736927100,2.0,0.0,2.0,0.0
21743755900,12143557700,1.0,0.0,1.0,0.0
21743755900,21743424700,2.0,0.0,2.0,0.0
21743755900,36845148100,2.0,0.0,2.0,0.0
21743755900,56705151600,2.0,0.0,2.0,0.0
21743755900,57200247260,1.0,0.0,1.0,0.0
21743769000,56520360300,1.0,0.0,1.0,0.0
21834165900,6603508115,1.0,0.0,1.0,0.0
21834165900,7003514479,1.0,0.0,1.0,0.0
21834165900,7005899021,1.0,0.0,1.0,0.0
21934878100,6505997583,1.0,0.0,1.0,0.0
21934878100,7102223177,1.0,0.0,1.0,0.0
21934878100,8502496600,1.0,0.0,1.0,0.0
22037205900,7407687647,1.0,0.0,1.0,0.0
22037205900,8333692100,1.0,0.0,1.0,0.0
22037205900,56152482700,1.0,0.0,1.0,0.0
22135004600,6701834549,1.0,0.0,1.0,0.0
22135004600,7003436845,1.0,0.0,1.0,0.0
22135004600,7005327802,1.0,0.0,1.0,0.0
22135004600,7402134607,1.0,0.0,1.0,0.0
22135004600,7402708134,1.0,0.0,1.0,0.0
22135004600,8207251400,1.0,0.0,1.0,0.0
22135004600,8888285000,1.0,0.0,1.0,0.0
22135004600,8913253900,1.0,0.0,1.0,0.0
22135004600,23024701600,1.0,0.0,1.0,0.0
22135004600,35575967000,1.0,0.0,1.0,0.0
22135004600,36101590900,1.0,0.0,1.0,0.0
22135004600,57202659347,1.0,0.0,1.0,0.0
22135004600,57211106138,1.0,0.0,1.0,0.0
22136463100,6701797233,1.0,0.0,1.0,0.0
22136463100,7003945728,1.0,0.0,1.0,0.0
22136463100,7006393119,1.0,0.0,1.0,0.0
22136463100,7102817938,1.0,0.0,1.0,0.0
22136463100,16040780600,1.0,0.0,1.0,0.0
22136463100,23493565500,1.0,0.0,1.0,0.0
22136826400,6504077128,1.0,1.0,0.0,1.0
22136826400,6602278210,1.0,1.0,0.0,1.0
22136826400,6701441570,1.0,1.0,0.0,1.0
22136826400,15752770000,1.0,1.0,0.0,1.0
22136826400,55883537400,1.0,1.0,0.0,1.0
22136826400,57195557334,1.0,1.0,0.0,1.0
22634546000,6507526641,1.0,0.0,1.0,0.0
22634546000,6602994588,1.0,0.0,1.0,0.0
22634546000,15756892600,1.0,0.0,1.0,0.0
22634546000,15756940000,1.0,0.0,1.0,0.0
22634546000,15758602900,1.0,0.0,1.0,0.0
22634546000,26643189900,1.0,0.0,1.0,0.0
22634546000,35173481900,1.0,0.0,1.0,0.0
22634546000,36704872400,1.0,0.0,1.0,0.0
22634546000,55351673700,1.0,0.0,1.0,0.0
22634546000,56375672900,1.0,0.0,1.0,0.0
22939242100,7102035910,1.0,0.0,1.0,0.0
22939242100,14065940800,1.0,0.0,1.0,0.0
22939242100,36193788300,1.0,0.0,1.0,0.0
22939242100,55878864800,1.0,0.0,1.0,0.0
22939242100,56220521300,1.0,0.0,1.0,0.0
22939242100,57203518562,1.0,0.0,1.0,0.0
22978435300,7203060134,1.0,0.0,1.0,0.0
22978435300,7401444761,1.0,0.0,1.0,0.0
22978435300,14827896800,1.0,0.0,1.0,0.0
22978435300,18438518400,1.0,0.0,1.0,0.0
22978435300,23992772800,1.0,0.0,1.0,0.0
22978435300,24170989500,1.0,0.0,1.0,0.0
22978435300,35460420800,1.0,0.0,1.0,0.0
23006632000,6507233742,1.0,1.0,0.0,1.0
23006632000,7402102266,1.0,1.0,0.0,1.0
23006632000,14016488400,1.0,1.0,0.0,1.0
23006632000,26326634000,1.0,1.0,0.0,1.0
23006632000,36998781200,1.0,1.0,0.0,1.0
23006632000,45761309400,1.0,1.0,0.0,1.0
23006632000,56949738900,1.0,1.0,0.0,1.0
23006632000,57204891343,1.0,1.0,0.0,1.0
23007839000,23010163700,1.0,0.0,1.0,0.0
23007839000,55602906600,1.0,0.0,1.0,0.0
23010163700,23007839000,1.0,0.0,1.0,0.0
23010163700,55602906600,1.0,0.0,1.0,0.0
23020086300,7004498523,2.0,0.0,2.0,0.0
23020086300,7005050686,2.0,0.0,2.0,0.0
23020086300,7006376378,1.0,0.0,1.0,0.0
23020086300,7102660777,2.0,0.0,2.0,0.0
23020086300,7406994141,1.0,0.0,1.0,0.0
23020086300,8637895500,1.0,0.0,1.0,0.0
23020086300,12791431400,2.0,0.0,2.0,0.0
23020086300,24382350300,2.0,0.0,2.0,0.0
23020086300,35365490300,1.0,0.0,1.0,0.0
23020086300,35477501400,1.0,0.0,1.0,0.0
23020086300,36952314500,1.0,0.0,1.0,0.0
23020086300,57203758572,1.0,0.0,1.0,0.0
23024701600,6701834549,1.0,0.0,1.0,0.0
23024701600,7003436845,1.0,0.0,1.0,0.0
23024701600,7005327802,1.0,0.0,1.0,0.0
23024701600,7402134607,1.0,0.0,1.0,0.0
23024701600,7402708134,1.0,0.0,1.0,0.0
23024701600,8207251400,1.0,0.0,1.0,0.0
23024701600,8888285000,1.0,0.0,1.0,0.0
23024701600,8913253900,1.0,0.0,1.0,0.0
23024701600,22135004600,1.0,0.0,1.0,0.0
23024701600,35575967000,1.0,0.0,1.0,0.0
23024701600,36101590900,1.0,0.0,1.0,0.0
23024701600,57202659347,1.0,0.0,1.0,0.0
23024701600,57211106138,1.0,0.0,1.0,0.0
23025599400,6506493333,1.0,0.0,1.0,0.0
23025599400,6602847888,1.0,0.0,1.0,0.0
23025599400,6603025840,1.0,0.0,1.0,0.0
23025599400,7006453025,1.0,0.0,1.0,0.0
23025599400,14019434100,1.0,0.0,1.0,0.0
23025599400,25723459800,1.0,0.0,1.0,0.0
23025599400,36954033000,1.0,0.0,1.0,0.0
23025599400,56946755600,1.0,0.0,1.0,0.0
23025599400,56946835300,1.0,0.0,1.0,0.0
23033344500,6504831020,1.0,0.0,1.0,0.0
23033344500,6603960588,1.0,0.0,1.0,0.0
23033344500,7005868666,1.0,0.0,1.0,0.0
23033344500,7006031601,1.0,0.0,1.0,0.0
23033344500,7403580295,1.0,0.0,1.0,0.0
