ID,Title,author_given_name,author_surname,author_id
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Robert F.,Anda,57214957437
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Drue H.,Barrett,57190029858
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Luis G.,Escobedo,7003689913
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Kenneth E.,Mobily,6602527202
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Linda M.,Rubenstein,7102238778
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Jon H.,Lemke,57216998430
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Michael W.,O'Hara,25950425000
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Robert B.,Wallace,57189817419
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Sube,Banerjee,7404539568
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Kim,Shamash,6506655024
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Alastair J.D.,Macdonald,7401581841
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Anthony H.,Mann,7201627833
69,A randomized controlled trial of progressive resistance training in depressed elders,Nalin A.,Singh,35550556200
69,A randomized controlled trial of progressive resistance training in depressed elders,Karen M.,Clements,35498702700
69,A randomized controlled trial of progressive resistance training in depressed elders,Maria A.,Fiatarone,6602994588
70,A randomized controlled trial of the effect of exercise on sleep,Nalin A.,Singh,35550556200
70,A randomized controlled trial of the effect of exercise on sleep,Karen M.,Clements,35498702700
70,A randomized controlled trial of the effect of exercise on sleep,Maria A.,Fiatarone,6602994588
71,Exercise and depression in midlife: a prospective study,Lisa,Cooper-Patrick,7202473220
71,Exercise and depression in midlife: a prospective study,Daniel E.,Ford,35449805100
71,Exercise and depression in midlife: a prospective study,Lucy A.,Mead,7005265706
71,Exercise and depression in midlife: a prospective study,Patricia P.,Chang,8664086600
71,Exercise and depression in midlife: a prospective study,Michael J.,Klag,7103327135
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Allan,Geliebter,56797952500
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Margaret M.,Maher,36754991000
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Laura,Gerace,7005008355
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Bernard,Gutin,7006470769
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Steven B.,Heymsfield,36038154600
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Sami A.,Hashim,56229321100
73,"Isotonic Resistance Training Related to Functional Fitness, Physical Self-efficacy, and Depression in Adults Ages 65-85",Christopher Dwayne,Collier,7102885568
74,Customary physical activity and psychological wellbeing: a longitudinal study,Kevin,Morgan,56985194100
74,Customary physical activity and psychological wellbeing: a longitudinal study,Peter A.,Bath,7101748853
75,Effectiveness of home exercise on pain and disability from osteoarthritis of the knee: a randomised controlled trial,Sheila C.,O'Reilly,7103188932
75,Effectiveness of home exercise on pain and disability from osteoarthritis of the knee: a randomised controlled trial,Ken R.,Muir,7102230220
75,Effectiveness of home exercise on pain and disability from osteoarthritis of the knee: a randomised controlled trial,Michael,Doherty,57201453691
76,Health effects of physical activity,J.,Chen,57218344128
76,Health effects of physical activity,W. J.,Millar,56264683800
77,Effects of exercise training on older patients with major depression,James A.,Blumenthal,24382350300
77,Effects of exercise training on older patients with major depression,Michael A.,Babyak,7004498523
77,Effects of exercise training on older patients with major depression,Kathleen A.,Moore,55851940556
77,Effects of exercise training on older patients with major depression,W. Edward,Craighead,7004256256
77,Effects of exercise training on older patients with major depression,Steve,Herman,7101988166
77,Effects of exercise training on older patients with major depression,Parinda,Khatri,56224016600
77,Effects of exercise training on older patients with major depression,Robert,Waugh,35477501400
77,Effects of exercise training on older patients with major depression,Melissa A.,Napolitano,7102484758
77,Effects of exercise training on older patients with major depression,Leslie M.,Forman,7006347434
77,Effects of exercise training on older patients with major depression,Mark,Appelbaum,7004466835
77,Effects of exercise training on older patients with major depression,P. Murali,Doraiswamy,7005050686
77,Effects of exercise training on older patients with major depression,K. Ranga,Krishnan,35377962400
78,The effects of strength training on strength and health-related quality of life in older adult women,Teresa M.,Damush,8337398300
78,The effects of strength training on strength and health-related quality of life in older adult women,Joseph G.,Damush,36177090800
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,N.,Janakiramaiah,56634370400
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,B. N.,Gangadhar,7006542576
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,P. J.,Naga Venkatesha Murthy,6506558618
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,M. G.,Harish,26648504300
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,D. K.,Subbakrishna,7003301449
79,Antidepressant efficacy of Sudarshan Kriya Yoga (SKY) in melancholia: a randomized comparison with electroconvulsive therapy (ECT) and imipramine,A.,Vedamurthachar,14619963100
80,A comparative study of full and partial Sudarshan Kriya Yoga (SKY) in major depressive disorder,V,Rohini,118
80,A comparative study of full and partial Sudarshan Kriya Yoga (SKY) in major depressive disorder,R. S.,Pandey,119
80,A comparative study of full and partial Sudarshan Kriya Yoga (SKY) in major depressive disorder,N.,Janakiramaiah,56634370400
80,A comparative study of full and partial Sudarshan Kriya Yoga (SKY) in major depressive disorder,B. N.,Gangadhar,7006542576
80,A comparative study of full and partial Sudarshan Kriya Yoga (SKY) in major depressive disorder,A,Vedamurthachar,14619963100
81,Mood and energy regulation in seasonal and non-seasonal depression before and after midday treatment with physical exercise or bright light,Boris B.,Pinchasov,6507077695
81,Mood and energy regulation in seasonal and non-seasonal depression before and after midday treatment with physical exercise or bright light,Alexandra M.,Shurgaja,6503862833
81,Mood and energy regulation in seasonal and non-seasonal depression before and after midday treatment with physical exercise or bright light,Oleg V.,Grischin,6603605609
