ID,Title,author_given_name,author_surname,author_id,
51,Comparing aerobic with nonaerobic forms of exercise in the treatment of clinical depression: A randomized trial,Asle,Hoffart,35614522300,Asle Hoffart
51,Comparing aerobic with nonaerobic forms of exercise in the treatment of clinical depression: A randomized trial,Øyvind,Solberg,55408586400,Øyvind Solberg
52,Efficacy of two relaxation techniques in depression,Rima,Dhir,112,Rima Dhir
52,Efficacy of two relaxation techniques in depression,Aruna,Broota,113,Aruna Broota
53,Psychological and cognitive effects of an exercise program for community-residing older adults,Charles F.,Emery,7007009387,Charles F. Emery
53,Psychological and cognitive effects of an exercise program for community-residing older adults,Margaret,Gatz,35465828000,Margaret Gatz
54,High Versus Low-Intensity Exercise as Part of an Inpatient Treatment Program for Childhood and Adolescent Depression,Keith Douglas,Kanner,114,Keith Douglas Kanner
55,A meta-analysis on the anxiety-reducing effects of acute and chronic exercise,Steven J.,Petruzzello,7003907368,Steven J. Petruzzello
55,A meta-analysis on the anxiety-reducing effects of acute and chronic exercise,Daniel M.,Landers,7102066570,Daniel M. Landers
55,A meta-analysis on the anxiety-reducing effects of acute and chronic exercise,Brad D.,Hatfield,7005058794,Brad D. Hatfield
55,A meta-analysis on the anxiety-reducing effects of acute and chronic exercise,Karla A.,Kubitz,6602829865,Karla A. Kubitz
55,A meta-analysis on the anxiety-reducing effects of acute and chronic exercise,Walter,Salazar-Rojas,6701727150,Walter Salazar-Rojas
56,Physical activity and depression: evidence from the Alameda County Study,Terry C.,Camacho,6602457126,Terry C. Camacho
56,Physical activity and depression: evidence from the Alameda County Study,Robert E.,Roberts,35351499600,Robert E. Roberts
56,Physical activity and depression: evidence from the Alameda County Study,Nancy B.,Lazarus,7007092531,Nancy B. Lazarus
56,Physical activity and depression: evidence from the Alameda County Study,George A.,Kaplan,35468361300,George A. Kaplan
56,Physical activity and depression: evidence from the Alameda County Study,Richard D.,Cohen,7404152243,Richard D. Cohen
57,The effect of exercise on depressive symptoms in the moderately depressed elderly,J. K.,McNeil,7202414432,J. K. McNeil
57,The effect of exercise on depressive symptoms in the moderately depressed elderly,E. M.,LeBlanc,7007183120,E. M. LeBlanc
57,The effect of exercise on depressive symptoms in the moderately depressed elderly,M.,Joyner,57203177933,M. Joyner
58,Long-term effects of exercise on psychological functioning in older men and women,J. A.,Blumenthal,24382350300,J. A. Blumenthal
58,Long-term effects of exercise on psychological functioning in older men and women,C. F.,Emery,7007009387,C. F. Emery
58,Long-term effects of exercise on psychological functioning in older men and women,D. J.,Madden,7102788548,D. J. Madden
58,Long-term effects of exercise on psychological functioning in older men and women,S.,Schniebolk,6602554931,S. Schniebolk
58,Long-term effects of exercise on psychological functioning in older men and women,M.,Walsh-Riddle,6508204889,M. Walsh-Riddle
58,Long-term effects of exercise on psychological functioning in older men and women,L. K.,George,7102942521,L. K. George
58,Long-term effects of exercise on psychological functioning in older men and women,D. C.,McKee,7101654161,D. C. McKee
58,Long-term effects of exercise on psychological functioning in older men and women,M. B.,Higginbotham,7004839331,M. B. Higginbotham
58,Long-term effects of exercise on psychological functioning in older men and women,F. R.,Cobb,7004995747,F. R. Cobb
58,Long-term effects of exercise on psychological functioning in older men and women,R. E.,Coleman,7403206451,R. E. Coleman
59,Aerobic exercise in the psychological treatment of adolescents,S. W.,Brown,55619310551,S. W. Brown
59,Aerobic exercise in the psychological treatment of adolescents,M. C.,Welsh,7202401788,M. C. Welsh
59,Aerobic exercise in the psychological treatment of adolescents,E. E.,Labbé,16171284300,E. E. Labbé
59,Aerobic exercise in the psychological treatment of adolescents,W. F.,Vitulli,7004073151,W. F. Vitulli
59,Aerobic exercise in the psychological treatment of adolescents,P.,Kulkarni,57198344854,P. Kulkarni
60,Physical inactivity and depression in the community: evidence from the Upper Bavarian Field Study,S.,Weyerer,7006788675,S. Weyerer
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,D.,Veale,7102803269,D. Veale
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,K.,Le Fevre,6507896770,K. Le Fevre
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,C.,Pantelis,7005521189,C. Pantelis
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,V.,De Souza,57197596398,V. De Souza
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,A.,Mann,57220674721,A. Mann
61,Aerobic exercise in the adjunctive treatment of depression: a randomized controlled trial,A.,Sargeant,7006290848,A. Sargeant
62,Psychological and physical benefits of circuit weight training in law enforcement personnel,Nancy,Norvell,6602806877,Nancy Norvell
62,Psychological and physical benefits of circuit weight training in law enforcement personnel,Dale,Belles,6603871689,Dale Belles
63,Effectiveness of Shavasana on depression among university students,S. S.,Kumar,115,S. S. Kumar
63,Effectiveness of Shavasana on depression among university students,Paramjit,Kaur,116,Paramjit Kaur
63,Effectiveness of Shavasana on depression among university students,Sarabjit,Kaur,117,Sarabjit Kaur
64,Physical activity and personal characteristics associated with depression and suicide in American college men,R. S.,Paffenbarger,7005568128,R. S. Paffenbarger
64,Physical activity and personal characteristics associated with depression and suicide in American college men,I.M,Lee,7404437968,I.M Lee
64,Physical activity and personal characteristics associated with depression and suicide in American college men,R.,Leung,7101876132,R. Leung
65,"Aerobic exercise, psychological well-being, and physical discomforts during adolescent pregnancy",Deborah,Koniak?Griffin,7003581057,Deborah Koniak?Griffin
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,David R.,Brown,56813986600,David R. Brown
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Janet B.,Croft,7004374614,Janet B. Croft
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Robert F.,Anda,57214957437,Robert F. Anda
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Drue H.,Barrett,57190029858,Drue H. Barrett
66,Evaluation of smoking on the physical activity and depressive symptoms relationship,Luis G.,Escobedo,7003689913,Luis G. Escobedo
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Kenneth E.,Mobily,6602527202,Kenneth E. Mobily
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Linda M.,Rubenstein,7102238778,Linda M. Rubenstein
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Jon H.,Lemke,57216998430,Jon H. Lemke
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Michael W.,O'Hara,25950425000,Michael W. O'Hara
67,Walking and depression in a cohort of older adults: the Iowa 65+ Rural Health Study,Robert B.,Wallace,57189817419,Robert B. Wallace
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Sube,Banerjee,7404539568,Sube Banerjee
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Kim,Shamash,6506655024,Kim Shamash
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Alastair J.D.,Macdonald,7401581841,Alastair J.D. Macdonald
68,Randomised controlled trial of effect of intervention by Psychogeriatric team on depression in frail elderly people at home,Anthony H.,Mann,7201627833,Anthony H. Mann
69,A randomized controlled trial of progressive resistance training in depressed elders,Nalin A.,Singh,35550556200,Nalin A. Singh
69,A randomized controlled trial of progressive resistance training in depressed elders,Karen M.,Clements,35498702700,Karen M. Clements
69,A randomized controlled trial of progressive resistance training in depressed elders,Maria A.,Fiatarone,6602994588,Maria A. Fiatarone
70,A randomized controlled trial of the effect of exercise on sleep,Nalin A.,Singh,35550556200,Nalin A. Singh
70,A randomized controlled trial of the effect of exercise on sleep,Karen M.,Clements,35498702700,Karen M. Clements
70,A randomized controlled trial of the effect of exercise on sleep,Maria A.,Fiatarone,6602994588,Maria A. Fiatarone
71,Exercise and depression in midlife: a prospective study,Lisa,Cooper-Patrick,7202473220,Lisa Cooper-Patrick
71,Exercise and depression in midlife: a prospective study,Daniel E.,Ford,35449805100,Daniel E. Ford
71,Exercise and depression in midlife: a prospective study,Lucy A.,Mead,7005265706,Lucy A. Mead
71,Exercise and depression in midlife: a prospective study,Patricia P.,Chang,8664086600,Patricia P. Chang
71,Exercise and depression in midlife: a prospective study,Michael J.,Klag,7103327135,Michael J. Klag
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Allan,Geliebter,56797952500,Allan Geliebter
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Margaret M.,Maher,36754991000,Margaret M. Maher
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Laura,Gerace,7005008355,Laura Gerace
72,"Effects of strength or aerobic training on body composition, resting metabolic rate, and peak oxygen consumption in obese dieting subjects",Bernard,Gutin,7006470769,Bernard Gutin
